-3.070381465994264758e+00 -1.855694009184347903e+00 -2.927895134899986651e+00 -9.018405139092466882e-01 -1.814747685114447284e+00 -3.843257395166155721e+00 -2.709047519423829486e-01 1.224204284562857153e-01 -4.832618634622328102e+00 -1.396005980666555901e+00 -1.960287004931243082e+00 -3.428873954067659824e+00 -7.939197729064774167e-01 -1.005782507520418118e-01 -2.202447207647321381e+00 -2.694809250907700626e+00 -3.361310647380444383e+00 -4.700622109896017697e+00 -5.868434083264774337e+00 -9.890545512565100672e-02 -1.719286610698416373e+00 -2.781666872739087193e+00 -1.771544731130213712e+00 -7.392850992618152928e-01 -2.659561495903765227e+00 -2.108644038184216640e+00 -2.160645959063150379e+00 -3.297860437382083010e+00 -1.802002880610003688e+00 -1.625634581262841660e+00 -1.376001716522421647e+00 -3.986841427196270438e+00 -1.385232172555554087e+00 -1.881351659815274857e+00 -3.013415537937160771e+00 6.788429296015850711e-02 -5.385547251480186093e-01 -4.132829145536785376e+00 -2.746502911565863680e+00 -3.137636599854550123e+00 -5.145285019965363915e+00 -1.743073741520841491e+00 -2.519590483015696325e+00 -2.440457906056516357e+00 -6.265934573015660147e-01 -1.639425675823440232e+00 -1.969055123794281048e+00 -2.108993500457517545e+00 -2.435436953705205632e+00 -5.926663399189777831e-02 -3.557495326742611930e+00 -1.305331578507486157e+00 -2.511430710129014088e+00 -2.454190843625108087e+00 -2.572222294160311229e+00 2.943143578247726100e-01 -1.729197953141516253e+00 -2.372203245596580246e+00 3.569232111138438412e-01 1.257617785658129206e+00 -3.629186695104074545e+00 -3.281673464636643889e+00 -1.994416881783215523e+00 -7.236560798690023777e-01 -2.590802992875036459e-01 -3.038169870324235244e+00 -4.453788061406066312e+00 -2.141387926371226769e+00 -2.002788226603882116e+00 -4.062440304963320870e+00 -1.499502389193566376e+00 -1.660476317895934750e+00 -2.564742814810805793e+00 -6.922136792364761426e-01 -4.148839652276334000e+00 -3.958404719847441466e-01 -1.506571382548557159e+00 -2.591645192908606177e+00 9.573340561005129201e-01 -2.551367634589226885e+00 -4.965924292123828909e-01 -3.532718258278410683e+00 -2.185250037086073238e+00 -3.672806043087169403e+00 -4.147604190076517483e+00 -2.986629509775503788e+00 1.220388541013996520e+00 -1.466022765182353860e+00 3.102929801188029635e-01 -1.111297945653749064e+00 1.168074249274406284e+00 -2.149574450777157697e+00 -2.206692516760391243e+00 -2.362289707808647776e+00
-3.195565822918984278e+00 -1.637297026354308294e+00 -2.915317117623377197e+00 -6.203677976865523691e-01 -1.629678797045845950e+00 -3.048311934485743446e+00 -2.409594968491558797e-01 5.179701094770828851e-01 -4.688245836436152558e+00 -8.194034422980112087e-01 -2.563751258944978240e+00 -3.509742853060144885e+00 -1.312127537808065902e+00 -5.307034020236258698e-01 -2.927862624223030341e+00 -3.195596115020711725e+00 -3.493322260618076935e+00 -4.854053296436590337e+00 -6.332580878068456265e+00 -4.336900543460036617e-01 -1.973682152390593636e+00 -3.120830700229364929e+00 -1.981610902889779258e+00 1.913024432659533869e-02 -2.545758041838384500e+00 -1.242460697324925478e+00 -2.047610599489229521e+00 -1.984164098096289575e+00 -1.111497573420876295e+00 -1.504259491658704428e+00 -1.400605476672196037e+00 -4.129909781678620107e+00 -1.025078802212356255e+00 -1.610632798709384028e+00 -3.268450750836382479e+00 5.335913356634996996e-01 -7.350621672195748468e-01 -3.883969165180649608e+00 -2.371199510417729694e+00 -3.776769530741783232e+00 -4.895231257527838054e+00 -1.275908704954310746e+00 -2.902441177170814512e+00 -2.317691968004836678e+00 -4.160933865876041415e-01 -1.668446357272351577e+00 -2.429880046634101121e-01 -2.153781362915478947e+00 -2.049964206782540099e+00 -1.058601442269020643e+00 -3.087159302431261576e+00 -1.393753997620983176e+00 -2.448827186362466435e+00 -2.491365252683087839e+00 -2.689310739051335997e+00 -1.021861814878486513e-01 -5.757826399655220362e-01 -1.742277316857308689e+00 2.438249934242990580e-01 6.059774401381426978e-01 -1.194900162840341951e+00 -3.026826724170671667e+00 -2.856454920429668309e+00 -1.171368881537409257e+00 7.060430962015776801e-01 -3.227535376555368263e+00 -4.198031285477326513e+00 -2.867906366873573365e+00 -2.712547005852786186e-01 -4.671254512809107418e+00 -6.666934952480153553e-01 -2.026911841526452207e+00 -2.144038939898023077e+00 -1.116905845350345539e+00 -3.514312561354252296e+00 2.563215761862333020e-01 -4.817422704091116614e-01 -2.759462616853307182e+00 1.145512243531673358e-01 -2.283153316373335517e+00 -1.467527455575611928e+00 -3.730815413168171002e+00 -2.016268588229838343e+00 -3.746861115403604892e+00 -4.770495090663454896e+00 -2.343516131147991288e+00 1.253574623425273371e+00 -2.649686775744492184e+00 -5.971190856445475204e-01 -1.270010494053319117e-01 -2.005251853577079690e-01 -3.008784932473136831e+00 -2.609717659800346645e+00 -2.893617428868607622e+00
-3.205839005260523678e+00 -2.521585684094168833e+00 -1.691726569589454776e+00 6.253842890007228483e-01 -2.169498933458776868e+00 -1.715251726007396726e+00 3.285680800536844859e-01 -6.763165763193645930e-01 -5.001999294083989689e+00 -5.139432948414761615e-01 -3.783779208073802636e+00 -3.346761312382665832e+00 -9.315281282742202684e-01 -1.041043596118637282e+00 -2.841077887451716855e+00 -3.500111039463428053e+00 -3.122396553312637213e+00 -5.557588933463668113e+00 -6.294390044972617559e+00 -8.046402400729588678e-01 -2.029512826549856541e+00 -3.642902209000273395e+00 -1.907812662423139738e+00 -2.156527243879652334e-01 -2.740448158713065574e+00 -1.107208459455850225e+00 -2.908043274195743155e+00 -2.514993138873931500e+00 -5.761072846299292172e-01 -1.751571246350980937e+00 -2.310082185465029081e+00 -2.894012927898724552e+00 5.190403690661551939e-02 -8.278956679717263123e-01 -2.276001876998797080e+00 7.354973335863881356e-01 -8.080937923658239042e-01 -2.794046364656407100e+00 -3.013237005572005689e+00 -3.351941217020764530e+00 -4.674713073863710378e+00 -1.287584321113931951e+00 -2.153566545318821301e+00 -1.606713150957513436e+00 -1.050663088280093360e+00 -4.356235458174705921e-01 -6.415841505653434584e-01 -2.404375614008296580e+00 -1.535422504641961172e+00 -4.782388190676875594e-01 -4.015821239392860065e+00 -1.363766050258125917e+00 -1.325245016335146353e+00 -2.957712622660633617e+00 -2.952068579176517105e+00 -5.349732841924785820e-01 -8.616103632497345011e-01 -2.195601746884912497e+00 7.940085433693726269e-02 5.874692450228659046e-01 -2.758850233963604737e+00 -2.968570545719928511e+00 -2.866795721128005514e+00 -2.449195505635410441e+00 -7.185182638034529612e-01 -3.090670632020852349e+00 -3.527230777219954483e+00 -2.580019180752269214e+00 -6.701919981768377221e-01 -3.725378613646955106e+00 -5.532805414980721537e-01 -2.339500903219959405e+00 -2.665594201097627902e+00 -8.124454159234468786e-01 -4.824319416865042953e+00 9.847715068806793814e-01 -1.367676263804151748e+00 -3.636773774456608876e+00 -9.154110521943058520e-01 -5.661093135507881957e-01 -9.311933828858579565e-01 -3.713005838425117666e+00 -1.102729463370356155e+00 -3.369464285842341145e+00 -4.542609960236897670e+00 -4.004505213753599691e+00 3.364140766604842847e-01 -1.429018160491460687e+00 -1.722955884591533149e+00 2.996515085048974125e-01 3.954444802479784582e-01 -2.803701347849281156e+00 -2.602967420559500589e+00 -2.219308256687388958e+00
-3.281113069915027491e+00 -2.649256916834625386e+00 -2.215823004220292880e+00 5.802132136637955240e-01 -1.226539199084086595e+00 -2.816411769215740879e+00 -2.815511926378905239e-01 7.737705286138775174e-01 -4.940270224959355971e+00 -1.427776699085564927e+00 -3.655332532568964066e+00 -3.477440434896712951e+00 -1.071477049683563276e+00 -1.818503689841902915e+00 -3.223822607495246739e+00 -3.360228617612960544e+00 -3.027471232278321267e+00 -5.360098451598724445e+00 -6.576887921679660742e+00 -1.441601141505344463e+00 -1.521507872669345618e+00 -2.628883589605590210e+00 -1.556318728610274649e+00 -3.806822580080114204e-01 -3.385802318402481692e+00 -6.220972107137834328e-01 -3.297671480681522382e+00 -1.893636204734812978e+00 -8.702161926073778142e-01 -9.332605414005954447e-01 -3.133861219377666263e+00 -2.595739921433450004e+00 1.243962555321224050e-03 8.077305043455812461e-01 -1.139735648078119556e+00 1.132451259615635974e+00 -4.459335912901207788e-01 -3.336092694095457389e+00 -1.260501030159817626e+00 -4.114486879639161820e+00 -4.320034080004966803e+00 -1.312200402066964422e+00 -3.109596832413304757e+00 -1.611634718621658635e+00 -2.134329284674788330e+00 -9.534636317635685199e-01 -1.453111561497962168e+00 -3.776793759255652638e+00 -2.423126535715722341e+00 7.366043236735463351e-01 -3.391696508695288159e+00 -6.463396747302144751e-01 -8.781879665443654837e-01 -2.527817589265988207e+00 -2.884058815470347259e+00 -6.633838653973749278e-01 -1.617857934350474869e+00 -2.293364130333109152e+00 -5.113244130669939436e-01 1.570051350232001264e+00 -1.991807030251325550e+00 -2.390186762585247759e+00 -2.563654104158711977e+00 -2.908816302581445523e+00 -9.240331993260300081e-01 -2.906540581450977268e+00 -3.592638786578687959e+00 -2.281776545979831816e+00 1.451455604577817526e+00 -3.993953503061371535e+00 -4.235746379952086138e-01 -1.746428622370079786e+00 -1.990209330928884413e+00 -1.450895988802089365e+00 -4.397866726796992864e+00 4.571956799575006558e-01 -1.863290370513938976e+00 -2.348341787081082543e+00 -2.975290582328289357e-01 1.131262526560052661e+00 -3.111643040020106721e+00 -4.660194419844723157e+00 -1.015482762247195136e+00 -4.390671125390130491e+00 -4.788537791687312861e+00 -2.429288701106483206e+00 6.866270439361716882e-01 -2.449796055854319921e+00 -2.287099478044376522e+00 -5.816133736979027802e-01 1.315752460280603664e+00 -3.246148636320354441e+00 -3.279003261651787238e+00 -2.898959323061210736e+00
-3.492388407780218529e+00 -3.184059350269461408e+00 -2.468120754537581618e+00 5.532111341607303112e-01 -2.009847267796431858e+00 -2.511484254045679432e+00 -7.877919874199754702e-01 1.110707214051508629e+00 -3.757502910159738807e+00 -5.811185776063104713e-01 -3.100948939000638838e+00 -2.755097319139795609e+00 -3.493073636534048676e-01 -4.025894417231715039e+00 -2.898542576620986022e+00 -2.583793063835714943e+00 -3.038803715176464415e+00 -4.923052846398285887e+00 -6.191805636611301011e+00 -1.925710942785008095e+00 -1.862498157034443658e+00 -3.013471738429426061e+00 -1.426789780472822677e+00 -1.377021676701301489e+00 -3.396169860350965575e+00 2.986689641416559460e-01 -3.167114757924585522e+00 -2.132302743401562228e+00 -7.091424997456049484e-01 -9.129578520012909815e-01 -4.574985484609889852e+00 -2.279409788365230671e+00 5.128399691480972633e-01 -3.714913888412432752e-02 -8.735754158218046461e-01 7.637361873168317938e-01 -9.600043796891511994e-01 -2.461845071631068471e+00 -1.215128719024169968e+00 -4.031191567111361174e+00 -4.208057364000695522e+00 -7.542842906177223972e-01 -3.206329635035293446e+00 -1.905140315325937417e+00 -2.444786387595510924e+00 -9.156978517381582083e-01 -2.324058345808922343e+00 -4.091488310312404231e+00 -2.243341323353530203e+00 1.021745326220470096e+00 -3.923765622556437016e+00 -9.775461486295466962e-01 -2.217414885477469788e+00 -2.817788193917579065e+00 -2.229065489274693945e+00 -1.492185683340426117e+00 -2.068057565946131771e+00 -2.223618769492757608e+00 1.889487034099468776e-01 9.946945147196156745e-01 -8.202515889324683007e-01 -2.122322336187323355e+00 -3.119085484883651560e+00 -3.548236250934256208e+00 -7.668831288923810829e-02 -2.885233017174410275e+00 -3.571321972180555804e+00 -2.673561896715856978e+00 1.069539772059544092e+00 -4.430532588091047330e+00 -1.417630034831746100e+00 -1.423468515131509626e+00 -1.448439733439085275e+00 -2.652131857195082709e+00 -4.639961674465832075e+00 5.973681984681832313e-01 -1.298485103563757015e+00 -2.850210780179634806e+00 2.631057887498751691e-01 2.009278635325151718e+00 -2.223736998457505276e+00 -3.307606514233550232e+00 -1.403270191022317093e+00 -4.515829597391724626e+00 -4.467745239709572047e+00 -2.143517754136623044e+00 -4.063426124180588572e-01 -2.300643973311974122e+00 -1.636907434675731521e+00 5.703024192994030628e-01 3.441120503279022635e-01 -2.528714494679130897e+00 -2.906643317224458123e+00 -4.100504113984245969e+00
-3.412647376375333774e+00 -2.447763312143559133e+00 -2.160469260101892441e+00 5.213149062126904987e-01 -5.861859198624979062e-01 -2.735523867858584257e+00 -1.432007841469012721e+00 3.849394692859516298e-01 -3.607688579501876269e+00 -1.028374147140955097e+00 -3.445901126674816517e+00 -2.507281882244202009e+00 -3.737285830848231100e-02 -3.371995273099392509e+00 -3.012678675294550246e+00 -1.622527284697574901e+00 -2.836151084316903326e+00 -5.424008512779280977e+00 -6.136282287001867175e+00 -2.016751613768239970e+00 -1.890186507015309658e+00 -3.713874012875573172e+00 -1.033508372614861281e+00 -1.321082134534140140e+00 -4.256341493569110845e+00 -1.087865089397773044e+00 -2.219157693034171430e+00 -3.131328843309630905e+00 -2.555316191753020244e-02 -1.418446440891869109e+00 -4.099689493791405681e+00 -1.848398276095347459e+00 7.314976956373749895e-01 4.809078710377122645e-01 -1.254986549540435536e+00 1.239930377919197912e+00 -1.098027158327856911e+00 -2.416648976944302696e+00 -1.536112164305019290e+00 -3.109999307569221827e+00 -3.447895684407063843e+00 -1.154372738838153500e+00 -4.184164547516092014e+00 -2.038468079847787884e+00 -2.129616163098261516e+00 -3.330548279681165291e-01 -2.894135851102437318e+00 -3.963626377789784883e+00 -1.598664509292668567e+00 6.050740478609659689e-01 -3.980871106947647675e+00 -5.998794619605104517e-01 -1.950132440870530948e+00 -2.919590181006275653e+00 -2.798369909032715874e+00 1.409272808120111353e+00 -8.435904113526304648e-01 -2.906765670907311527e+00 1.277033263622801895e+00 1.315363811633777136e+00 -4.622079152880724240e-01 -2.618661396025810273e+00 -2.989433630664532604e+00 -4.331867099446265357e+00 7.873353230768428412e-01 -2.063537900986246676e+00 -3.384274503616051977e+00 -2.573819781194612411e+00 -3.410429267061841907e-01 -3.680298578467318116e+00 -4.937498038174586434e-01 -5.870439791135704244e-01 -1.591556389577210906e+00 -2.460422047396541689e+00 -4.022303823174156356e+00 -1.026637138950151212e-01 -2.330689055617854777e+00 -1.232314469183883210e+00 -4.280263999502759709e-01 -1.333072574006284094e+00 -1.579585383183529812e+00 -3.901812554733880667e+00 -1.917364180184616185e+00 -4.694733349455908922e+00 -5.265568419275139966e+00 -3.745315570322019227e-01 3.837699604072306037e-02 -3.231079230356952880e+00 -3.208645684190279734e+00 -4.175438893890259795e-01 4.516995385628602699e-01 -3.196461542384530397e+00 -2.610842179296549048e+00 -2.810118297053345593e+00
-2.571542364758332866e+00 -2.528323811141493849e+00 -2.207651673253541169e+00 4.075003179312827184e-01 -1.500685722102799158e+00 -2.674403526333278158e+00 -2.334566369250811846e+00 -5.948422168175067082e-01 -3.799411831360664404e+00 -5.918949159835550367e-01 -3.238569596618553259e+00 -3.538615292972083548e+00 -5.020074350665114649e-01 -3.692366881716751870e+00 -3.097784322076971186e+00 -8.096602010033627783e-01 -1.974412420844822158e+00 -6.023676634898366800e+00 -6.304871290252345162e+00 -2.017441614146350481e+00 -2.737299812308588542e+00 -3.439597437031373328e+00 -1.284672368797455388e-01 -4.807460068060646075e-01 -3.732280566409591938e+00 -2.263864689266978036e+00 -1.268566144808091378e+00 -3.066627224082581815e+00 -1.665820786923171148e+00 -6.996845076104700745e-01 -3.784922204389572276e+00 -3.021014763686110882e+00 1.212832038212063868e+00 2.682091013712394334e-01 4.665405142115551240e-01 -7.374209012503585292e-02 -2.300208657505996790e+00 -1.376031747426931906e+00 -1.567406351775269879e+00 -3.380400462856664401e+00 -3.530808299291860575e+00 -1.567288903032803216e+00 -5.506823531610564260e+00 -2.232113979924051694e+00 -8.344921041825125174e-01 -9.832996967030167568e-01 -3.074209976493140317e+00 -2.974111059636393328e+00 -2.099166650546305135e+00 3.927056420357476485e-01 -4.481135407211606747e+00 -1.099711271612356378e-01 -2.683880796870372620e+00 -2.370246496153563420e+00 -3.292679227215231652e+00 1.013280963800048839e+00 -2.194594236638216511e+00 -3.409845982529241759e+00 9.329452377938624030e-01 1.065915155420238625e+00 -1.093617240726650897e+00 -3.528368758812263195e+00 -3.272409253194594747e+00 -4.219689541927983178e+00 1.092726497031710320e+00 -2.209430498153690525e+00 -4.400461364959610044e+00 -2.558647153463741830e+00 -4.522588665662145013e-01 -5.172303055995831400e+00 6.053461957360258827e-01 -1.547311495780266277e+00 -2.388617502242694535e+00 -2.005032934614339180e+00 -4.525854701153533277e+00 -5.921991024739510223e-01 -2.806115748238195540e+00 5.224603754380929832e-02 -1.028650885855993957e+00 -1.223467207249089084e+00 -2.189487505734646344e+00 -5.482984115401008829e+00 -2.826890650551630912e+00 -4.491787444767407322e+00 -4.078791106280633016e+00 -1.114032019842946086e+00 -2.223764290683435618e+00 -4.277881613488710322e+00 -2.758412835204476998e+00 -1.709778047653955690e+00 4.048365833645573564e-01 -1.767835026481945571e+00 -1.976326358417932694e+00 -2.964362480697957380e+00
-2.717458652944916064e+00 -2.671443453662390777e+00 -2.052298183313189028e+00 2.287786532826341090e-01 -1.197151344944319629e+00 -2.723438547754898131e+00 -1.864165362322008468e+00 -5.280478207719572215e-01 -3.835735071774425631e+00 8.389324825183146483e-01 -2.281757144167377405e+00 -4.119247286748716874e+00 -6.815216215685111489e-01 -3.860436781599658307e+00 -4.316340471104803456e+00 -1.385963341657792114e-01 -1.927485015396541046e+00 -4.474121476673528441e+00 -6.171694865028845456e+00 -2.247439944412376267e+00 -3.506302390281483827e+00 -2.976502696785499502e+00 -5.590874889196948416e-01 1.824564582821201417e-02 -4.457519921853502431e+00 -2.520174924852409237e+00 -1.861697377199161618e+00 -2.901083442228371112e+00 -1.942169780576268101e+00 -1.163201363714691183e+00 -4.055709006981713216e+00 -3.459437290740897453e+00 1.853835174147705267e+00 -2.557859250961304065e-01 -3.917414583309236989e-03 -6.251505121208033033e-01 -2.934978467041862604e+00 -1.598766868705757016e+00 -2.056709984929371515e+00 -3.337679663332511204e+00 -4.108551574332832246e+00 -1.103359315069748936e+00 -6.528135442404653155e+00 -2.597595215279556502e+00 -4.809944276026953958e-01 -1.984707856611213739e+00 -2.967971286292537592e+00 -3.182843967715320410e+00 -2.140546805776101902e+00 1.101048903280485103e+00 -4.931842842609560407e+00 -6.913999581835598984e-02 -2.716017188960626605e+00 -2.129346974274151094e+00 -3.837379914111710644e+00 1.106990528602480817e+00 -1.322719859869438963e+00 -2.858945383886247082e+00 1.658033026386761533e+00 8.204824918719404447e-01 -1.491204935757141303e+00 -3.453039954764967945e+00 -4.238180174888407592e+00 -4.007699020016688429e+00 3.837450580146205548e-01 -2.821749436602963179e+00 -3.890525086722092851e+00 -2.606121242306221220e+00 4.499922944038200340e-02 -6.019539304068432628e+00 -1.210243842358855293e+00 -2.598709894552186483e+00 -1.775492110371983179e+00 -2.220310281049948209e+00 -4.945240022638666133e+00 -9.953114343706899181e-01 -3.746541073077358064e+00 3.050526172331172181e-01 -8.611429023702379393e-01 -1.721291929976048074e+00 -1.666539356475104761e+00 -6.102480465495176531e+00 -2.138552902573330528e+00 -4.775494981478774825e+00 -4.520548547187007493e+00 -6.011907140446920428e-01 -7.789426823050858983e-01 -3.984252447022766930e+00 -2.292191189973463494e+00 -1.604093379116481755e+00 4.915218135630571028e-02 -1.621197405790806734e+00 -2.494457090913293928e+00 -2.153676599077061216e+00
-2.313919474436055168e+00 -1.938864240484096779e+00 -1.832673005426278312e+00 -2.152824213371433149e-01 -1.836552584478894357e+00 -2.209769771866812782e+00 -5.877984008741609090e-01 -8.008268364992461308e-01 -3.862331370215810189e+00 5.513735647696320630e-01 -2.960332533143843037e+00 -3.707166762213494948e+00 -6.711330516804173696e-01 -4.181934774673340627e+00 -4.029276329748856078e+00 -7.198462835706136431e-01 -2.015558138362536056e+00 -4.163282197307378141e+00 -6.277224678381847056e+00 -1.896382402529320110e+00 -3.744202094168714634e+00 -2.502463977295634301e+00 -3.248357595755978489e-01 7.325058495787428736e-01 -3.942260541812395047e+00 -2.120954937919591110e+00 -3.713310465602727706e-01 -3.143830049496573853e+00 -1.869820142036175969e+00 -1.248242556140110926e+00 -4.229501970934273380e+00 -4.792146753418474958e+00 6.802514084849692333e-01 -1.116759858398299832e+00 -9.473180334411150649e-02 -6.726247787918651078e-01 -3.441971621400082615e+00 4.093071871265678285e-01 6.266748290951609096e-03 -3.160806245010192583e+00 -5.050678868900704721e+00 -1.086574273937708668e+00 -6.058169166585728682e+00 -2.684527785751412043e+00 -8.007654954932494906e-01 -2.253446265805620019e+00 -2.765279366022576735e+00 -3.618174092382619111e+00 -1.939236710986727452e+00 -5.254361856168673350e-01 -5.412450303024948894e+00 -4.760503328008826585e-01 -2.550935298484015235e+00 -2.547080024278419508e+00 -3.907108115515635305e+00 7.977829686336952442e-01 -1.744670587504726367e+00 -1.653432920752989865e+00 1.546749422346563652e+00 6.047792718428939285e-01 -1.085508350858525484e+00 -2.324089490495592880e+00 -5.025161448844078116e+00 -3.315858776582293110e+00 -1.961218148487647028e-01 -2.362482650419135410e+00 -3.651417409885428622e+00 -3.555434626761000860e+00 -4.776322262975519761e-01 -4.214970325580534194e+00 -9.771574355181352756e-01 -3.125368126859959794e+00 -1.575991890221994485e+00 -8.354179895604975092e-01 -5.801525402464337233e+00 -9.198090484454658489e-01 -2.887974912879804013e+00 4.781173922881160609e-01 4.328986034577103070e-01 -2.414233138867789563e+00 -1.973427782348168957e+00 -6.719588950517335846e+00 -2.116037312930195480e+00 -4.227506898686754333e+00 -5.408850605124159827e+00 -1.935587881028058843e-01 -2.537827490648528528e+00 -3.850859196710552546e+00 -2.597101021173144897e+00 -4.427319449624559922e-01 -1.820600378302636102e+00 -2.880090828530351033e+00 -1.767110735094219898e+00 -1.743181430679420441e+00
-2.891436864560943398e+00 -1.325676117579751123e+00 -1.570176984977386114e+00 4.436755222125146059e-01 -1.369631576017206864e+00 -2.191909568167314859e+00 -8.564845184354377139e-01 -1.490918249039144383e+00 -4.343943831361313457e+00 1.177877656592026590e+00 -3.048648023629126236e+00 -5.088422651847361422e+00 1.525195779287271680e-01 -4.145814137154656187e+00 -4.539527569842436883e+00 -1.724751274034886928e+00 -1.974878096412861828e+00 -4.088505247793505326e+00 -5.960165888509397547e+00 -1.843579813026126502e+00 -3.641865915598054837e+00 -2.831757021013894704e+00 2.038676349165885748e-01 9.125257213009941859e-01 -3.901367288920285059e+00 -1.642363352187652392e+00 -4.788820372273033255e-01 -1.898587497176729588e+00 -6.878857413820252953e-01 -2.049756227326632541e+00 -3.979593633950841536e+00 -3.832106155123324420e+00 -1.265242335941896945e+00 -2.490315126010917701e-01 1.959731382323802451e-01 3.172510205909543912e-01 -3.284382665252413958e+00 -4.932636230701077373e-01 -3.827895371519394740e-01 -1.593342690999263400e+00 -4.237767119033821750e+00 -1.093845137429839465e+00 -5.874631018329786514e+00 -2.453391897039310710e+00 -1.481523532381522790e+00 -9.193506594245189900e-01 -3.212627811020568380e+00 -3.067781029813999805e+00 -2.306884932532691224e+00 3.647779871233385873e-01 -5.388198419674148809e+00 -1.499385099413088840e+00 -2.364373334851560760e+00 -2.275684659920560460e+00 -4.200453159199273756e+00 4.729328358949300148e-01 -1.169992137490752926e+00 -1.956996435879882590e+00 3.839308796145924907e-01 1.026921498270514377e+00 -2.858474289180986894e+00 -3.243482342157644194e+00 -5.272608882531460317e+00 -2.648524607568546241e+00 1.386631806115005972e-01 -3.331948392750813781e+00 -3.172957779463668082e+00 -3.105265912710690746e+00 -2.702525996898514360e-01 -4.289492268266428709e+00 -7.318912713129259728e-01 -2.012786749529491992e+00 -2.206693205920648548e+00 -1.000033538736674332e+00 -5.926740198771972779e+00 -7.856049299196241620e-01 -2.845797413602124681e+00 2.774559584373696985e-01 -1.387818668714013270e+00 -1.090855297114661449e+00 -1.333574879674564784e+00 -5.564055264646151855e+00 -1.361514979807397552e+00 -4.421818976427733361e+00 -6.826041112090432073e+00 -1.449110701033232029e+00 -1.226864950702607038e+00 -5.391780686489527241e+00 -2.419835395673108458e+00 -1.271029880900990783e+00 -1.719456086668499806e+00 -4.607313231313371560e+00 -2.366448393755931967e+00 -1.413655190577249421e+00
